hex,count_good_aircraft,count_bad_aircraft
844442dffffffff,271,0
8444553ffffffff,211,0
844450bffffffff,395,0
8444453ffffffff,217,0
84446adffffffff,433,0
84446a1ffffffff,326,0
84446abffffffff,191,0
8426693ffffffff,80,0
8426697ffffffff,36,0
84266b9ffffffff,44,0
84446a9ffffffff,154,0
8428ca7ffffffff,45,0
84129b7ffffffff,66,0
84129b5ffffffff,64,0
84129a3ffffffff,12,0
84129abffffffff,19,0
8426185ffffffff,52,0
842618dffffffff,95,0
8426189ffffffff,131,0
84261c3ffffffff,2,0
8426755ffffffff,229,0
842675dffffffff,396,0
84289b7ffffffff,234,0
84289b1ffffffff,28,0
8444da3ffffffff,133,0
8448d6bffffffff,142,0
8448d47ffffffff,82,0
8448d4bffffffff,284,0
8426f27ffffffff,3,0
8426f23ffffffff,86,0
8426f2bffffffff,63,0
8426f07ffffffff,137,0
8426f03ffffffff,98,0
842ad97ffffffff,93,0
842ad95ffffffff,71,0
842adb9ffffffff,76,0
842adbdffffffff,99,0
842adabffffffff,50,0
842ada1ffffffff,1,0
8444505ffffffff,362,0
8448d2bffffffff,96,0
8448d3dffffffff,81,0
8444697ffffffff,164,0
8444693ffffffff,303,27
8426c97ffffffff,249,0
8426cbbffffffff,610,17
8444125ffffffff,649,1
8444127ffffffff,257,0
8448d45ffffffff,127,0
8449a93ffffffff,13,0
8448369ffffffff,76,0
8448345ffffffff,5,0
844836bffffffff,42,0
844830dffffffff,18,0
842a8a5ffffffff,44,0
842a8e1ffffffff,199,0
842a12bffffffff,659,0
8426c1bffffffff,50,0
8426c11ffffffff,456,0
8426f33ffffffff,169,0
8426c6dffffffff,141,0
8426c69ffffffff,30,0
8426f13ffffffff,28,0
8426c4dffffffff,5,0
8426c81ffffffff,441,0
8426c89ffffffff,610,13
8426cc3ffffffff,358,0
8426ccbffffffff,509,0
84485b1ffffffff,289,16
84488b9ffffffff,96,0
84488bdffffffff,69,0
84488a3ffffffff,38,0
84488a1ffffffff,38,0
84488a7ffffffff,266,17
842aab9ffffffff,164,0
842aabdffffffff,306,0
8444d51ffffffff,447,0
8444d55ffffffff,343,0
8444d0bffffffff,137,0
8444d03ffffffff,283,0
8444d39ffffffff,529,0
842a84bffffffff,257,0
842aa37ffffffff,204,0
8444c81ffffffff,20,0
8444c09ffffffff,153,0
8444c55ffffffff,150,0
8444c51ffffffff,93,0
8444c59ffffffff,65,0
8444c5bffffffff,38,0
8444ee5ffffffff,182,0
842a983ffffffff,181,0
842a995ffffffff,130,0
842a991ffffffff,22,0
842a993ffffffff,44,0
842a437ffffffff,7,0
842a5cbffffffff,26,0
842a5c9ffffffff,32,0
842a427ffffffff,32,0
842a425ffffffff,24,0
842b883ffffffff,142,0
842b887ffffffff,115,0
842b8b1ffffffff,210,0
8444463ffffffff,97,0
8428027ffffffff,61,0
8428021ffffffff,76,0
842802dffffffff,259,0
842815bffffffff,178,0
8426c37ffffffff,62,0
8426dcbffffffff,84,0
8426dc3ffffffff,47,0
8426dc7ffffffff,111,0
8426debffffffff,89,0
842a84dffffffff,163,0
842ab13ffffffff,97,37
842983bffffffff,20,0
84298e9ffffffff,143,0
8429813ffffffff,193,0
8444c8bffffffff,8,0
8444c9dffffffff,73,0
8444cd7ffffffff,114,0
8444cd3ffffffff,640,0
84264dbffffffff,739,0
84266a5ffffffff,145,0
84266a1ffffffff,262,0
84266a9ffffffff,145,0
8426685ffffffff,79,0
8426681ffffffff,49,0
84441dbffffffff,106,0
84441d1ffffffff,32,0
84441c3ffffffff,18,0
842a901ffffffff,496,0
842a907ffffffff,348,0
842a905ffffffff,252,0
842a92bffffffff,384,0
842a115ffffffff,71,0
842a139ffffffff,458,0
8426ce5ffffffff,1039,0
8426ce7ffffffff,319,0
8444d9dffffffff,110,0
8444d99ffffffff,368,0
8426639ffffffff,148,0
8426623ffffffff,128,0
8426627ffffffff,20,20
842644dffffffff,305,36
842a323ffffffff,157,0
842a14dffffffff,228,0
842b893ffffffff,189,0
8444a19ffffffff,513,12
8448c6bffffffff,317,0
8448c0dffffffff,248,0
842a8b1ffffffff,174,26
842a8b7ffffffff,179,0
84264d9ffffffff,576,0
84264ddffffffff,361,0
84269b9ffffffff,76,0
84269bbffffffff,215,0
8448d93ffffffff,59,0
8448d97ffffffff,68,0
8448d95ffffffff,17,0
842668dffffffff,111,0
8426689ffffffff,299,0
84266c3ffffffff,247,0
842652bffffffff,219,0
8426521ffffffff,281,0
8426525ffffffff,267,0
8426e1bffffffff,111,0
8426e19ffffffff,88,0
842612bffffffff,75,0
8426107ffffffff,77,0
8426103ffffffff,37,0
842611dffffffff,36,0
8426119ffffffff,9,0
842698dffffffff,133,0
8426989ffffffff,193,0
84269d5ffffffff,154,0
84269d1ffffffff,119,0
842a141ffffffff,272,0
842a147ffffffff,218,0
842a10dffffffff,803,0
8426053ffffffff,115,0
8426051ffffffff,149,0
8426055ffffffff,191,0
8426043ffffffff,94,0
8426009ffffffff,210,0
8426047ffffffff,117,0
842a8c9ffffffff,146,0
8426d2dffffffff,87,0
8426d25ffffffff,41,0
8448de7ffffffff,140,0
842a8ddffffffff,251,0
842aab7ffffffff,199,0
842aab5ffffffff,212,0
842aab1ffffffff,87,0
842aa81ffffffff,367,0
842aa8bffffffff,149,0
842aa89ffffffff,298,0
842a853ffffffff,181,0
842aaa5ffffffff,276,0
842aaadffffffff,283,0
842aaa1ffffffff,388,0
842aaa9ffffffff,628,0
8444637ffffffff,122,0
844444bffffffff,132,0
8444449ffffffff,94,0
8444441ffffffff,88,0
844444dffffffff,117,0
84441e1ffffffff,102,0
84441e5ffffffff,385,13
842aa57ffffffff,300,0
842aa53ffffffff,256,0
842a12dffffffff,274,0
8429a1dffffffff,1176,0
8444469ffffffff,62,0
8444445ffffffff,62,0
8444447ffffffff,129,0
8426dddffffffff,152,0
8426dd9ffffffff,254,0
8426ddbffffffff,268,0
8426eb5ffffffff,426,0
8426ebdffffffff,183,0
8426eb9ffffffff,60,60
8426433ffffffff,172,0
8426437ffffffff,133,0
84265cbffffffff,110,0
84265c3ffffffff,89,0
84265c1ffffffff,71,0
8426541ffffffff,32,0
8426545ffffffff,95,0
842656bffffffff,196,0
8426569ffffffff,257,0
8426561ffffffff,720,18
842a81dffffffff,132,0
842a857ffffffff,175,0
8429917ffffffff,152,0
842993bffffffff,212,8
8429939ffffffff,57,12
842993dffffffff,58,0
8444e25ffffffff,100,0
8444e2dffffffff,130,0
8444f5bffffffff,204,0
8444f59ffffffff,197,0
8444713ffffffff,131,0
8444711ffffffff,64,0
8426567ffffffff,678,12
842652dffffffff,218,0
84266b7ffffffff,330,0
84264d3ffffffff,446,0
842a96bffffffff,90,0
842a947ffffffff,80,0
842a307ffffffff,352,117
84450c1ffffffff,29,0
84450c7ffffffff,30,0
8445089ffffffff,36,0
842630dffffffff,30,0
8426363ffffffff,1,0
842636bffffffff,76,0
8426361ffffffff,94,0
842636dffffffff,41,0
842608dffffffff,766,19
84260ebffffffff,52,0
84260e3ffffffff,378,12
8444859ffffffff,24,0
8444851ffffffff,34,0
8444857ffffffff,34,0
844481dffffffff,29,0
8444689ffffffff,357,48
8426747ffffffff,437,18
8426743ffffffff,335,0
84275b3ffffffff,223,0
8412ca1ffffffff,67,0
8412cadffffffff,80,0
8412ddbffffffff,48,0
8412dd1ffffffff,62,0
8412dd9ffffffff,108,0
845d239ffffffff,7,0
845d231ffffffff,41,0
8426659ffffffff,191,0
84274b7ffffffff,362,0
842664bffffffff,419,0
8426641ffffffff,546,0
842a953ffffffff,196,0
842a825ffffffff,68,0
842a82dffffffff,194,0
842a821ffffffff,128,0
842a829ffffffff,108,0
842a82bffffffff,60,0
8426631ffffffff,110,0
8426531ffffffff,129,5
8426515ffffffff,98,0
8426519ffffffff,293,0
8426553ffffffff,148,0
8448e13ffffffff,83,0
8448ec5ffffffff,129,0
8448ec7ffffffff,29,0
8448e8dffffffff,171,0
8426003ffffffff,34,0
8426001ffffffff,33,0
8426005ffffffff,41,0
8426063ffffffff,53,0
8429a53ffffffff,138,0
8429a55ffffffff,1332,240
8429b19ffffffff,7,0
8429b1bffffffff,122,0
8429a25ffffffff,175,0
8429a21ffffffff,158,0
8448eb1ffffffff,429,0
8426701ffffffff,242,0
8426ca1ffffffff,201,0
8426ca7ffffffff,333,0
8426ca5ffffffff,52,0
8426d9bffffffff,217,0
8426d99ffffffff,20,0
8444cadffffffff,306,0
8444ca9ffffffff,124,0
8444c85ffffffff,57,0
84489b3ffffffff,143,0
8426f6dffffffff,100,0
84488b7ffffffff,143,0
8426db5ffffffff,171,0
842a9b7ffffffff,86,0
8426c59ffffffff,184,0
8426c5dffffffff,83,0
8426c43ffffffff,57,0
8426c47ffffffff,8,0
8444f2dffffffff,19,0
84448dbffffffff,27,0
8444f65ffffffff,58,0
8444ab3ffffffff,28,0
840c535ffffffff,35,0
840cec9ffffffff,78,0
840cecdffffffff,175,0
840ce1bffffffff,21,0
840ce13ffffffff,84,0
840ce11ffffffff,50,0
8426c31ffffffff,90,0
8426c33ffffffff,207,0
8448cc7ffffffff,93,0
8448cebffffffff,86,0
8448ce1ffffffff,138,0
842a855ffffffff,54,0
842a809ffffffff,106,0
842a917ffffffff,31,0
842a915ffffffff,174,0
842a91dffffffff,178,0
842a903ffffffff,236,0
842a90bffffffff,487,1
842a909ffffffff,431,0
845d157ffffffff,60,0
845d10bffffffff,106,0
845d109ffffffff,102,0
845d101ffffffff,348,0
845d067ffffffff,6,0
845d15bffffffff,38,0
845d159ffffffff,21,0
845d151ffffffff,20,0
845d15dffffffff,41,0
845d143ffffffff,26,0
84455bbffffffff,19,34
844466dffffffff,26,1
8426647ffffffff,280,0
8426609ffffffff,335,0
845d235ffffffff,1,0
84275a3ffffffff,151,0
84275bdffffffff,267,12
842b917ffffffff,39,0
842b911ffffffff,55,0
842b91bffffffff,30,0
842b825ffffffff,36,0
842b821ffffffff,8,0
844468dffffffff,308,0
842af29ffffffff,101,0
842af47ffffffff,21,0
842af43ffffffff,30,0
842aa51ffffffff,105,0
842aa55ffffffff,73,0
842aa5dffffffff,39,0
842b8b7ffffffff,21,0
842a8a7ffffffff,65,0
8426705ffffffff,148,0
8426763ffffffff,177,2
8426767ffffffff,233,0
8428809ffffffff,190,0
8428843ffffffff,469,0
8428841ffffffff,317,0
842884dffffffff,135,0
8428b13ffffffff,110,0
842a107ffffffff,956,0
842a10bffffffff,591,0
842a109ffffffff,470,0
842a155ffffffff,332,0
842a143ffffffff,259,0
842a15dffffffff,286,11
8426e39ffffffff,367,0
8426e3dffffffff,615,0
8429865ffffffff,225,0
8429959ffffffff,117,0
842995dffffffff,66,0
844ce31ffffffff,105,0
844ce3dffffffff,94,0
844ce2bffffffff,61,0
844ce29ffffffff,61,0
842af2dffffffff,103,0
842af05ffffffff,137,0
842af01ffffffff,5,0
842af09ffffffff,22,0
840ee9dffffffff,30,0
840ee95ffffffff,40,0
840eebbffffffff,41,0
840eeb3ffffffff,10,0
84268d1ffffffff,19,0
8444ee7ffffffff,453,0
8444e8dffffffff,106,0
84274d3ffffffff,388,0
842ab67ffffffff,486,0
842ab63ffffffff,451,0
842ab6bffffffff,134,0
8426741ffffffff,159,0
8448d3bffffffff,37,0
8448d39ffffffff,87,0
84c2e39ffffffff,153,0
84c2e07ffffffff,28,0
84c2e03ffffffff,6,0
84c2e31ffffffff,172,26
84c2e3bffffffff,1,0
8445b61ffffffff,17,0
8445b6dffffffff,52,0
8467169ffffffff,27,0
8467881ffffffff,20,0
8467887ffffffff,37,0
84678bdffffffff,32,4
842aa1bffffffff,170,0
8466345ffffffff,61,0
8466347ffffffff,116,0
846630dffffffff,30,0
8466301ffffffff,52,12
8466307ffffffff,28,0
8444f49ffffffff,514,0
84261a3ffffffff,186,0
8426f4bffffffff,113,0
84261b7ffffffff,150,0
8444de9ffffffff,188,0
8444d13ffffffff,212,0
8429b11ffffffff,125,0
8429b15ffffffff,280,0
8429b3bffffffff,89,0
8429b3dffffffff,110,0
8430e1dffffffff,49,2
8430e15ffffffff,200,0
8430e11ffffffff,101,0
8430e13ffffffff,132,0
8430ec5ffffffff,148,0
8430ec7ffffffff,137,0
842e4dbffffffff,26,23
842e4d9ffffffff,33,0
842e6b3ffffffff,56,0
842e6b1ffffffff,53,0
842e6b9ffffffff,100,0
842e687ffffffff,135,0
8430189ffffffff,36,21
8430181ffffffff,15,16
8430e8dffffffff,17,0
8430e89ffffffff,30,4
8430e81ffffffff,29,7
8413869ffffffff,12,0
8413b17ffffffff,40,2
8413b3bffffffff,26,0
8430e6bffffffff,45,58
8430e69ffffffff,30,8
8430193ffffffff,17,0
8430197ffffffff,12,0
8430e0bffffffff,340,9
8430e09ffffffff,385,57
8430e0dffffffff,131,10
8421893ffffffff,17,0
8420145ffffffff,42,22
8420147ffffffff,96,8
84be1d3ffffffff,127,0
84be199ffffffff,32,0
84be19dffffffff,44,0
84be183ffffffff,74,0
844b039ffffffff,0,2
844b03dffffffff,8,25
844b02bffffffff,25,5
844b029ffffffff,29,19
844b02dffffffff,2,58
8430c6bffffffff,141,0
8430c47ffffffff,53,0
8430c41ffffffff,110,0
8430c4bffffffff,20,0
8430e35ffffffff,61,0
8430e03ffffffff,362,0
8430c67ffffffff,154,1
8430c2dffffffff,135,14
8430c49ffffffff,102,0
8430c45ffffffff,73,0
8444f15ffffffff,277,0
8444f1dffffffff,188,0
8444f0bffffffff,150,0
8444f55ffffffff,313,0
8444f43ffffffff,307,60
8426ed7ffffffff,120,0
8426ed5ffffffff,173,0
8444ad9ffffffff,138,28
8444133ffffffff,300,76
842a8d3ffffffff,14,0
842a8d7ffffffff,131,0
842a8d1ffffffff,150,0
842a8d5ffffffff,74,0
842a8c3ffffffff,101,0
842a8cbffffffff,198,0
844445bffffffff,161,0
84446e5ffffffff,160,0
84446e7ffffffff,26,0
842b8d1ffffffff,17,0
842b8d7ffffffff,85,12
842b89dffffffff,237,0
842b895ffffffff,182,0
8444dc5ffffffff,248,0
842831dffffffff,62,0
842830bffffffff,407,18
8428309ffffffff,1427,86
8428347ffffffff,1978,69
8428345ffffffff,1098,41
84260a9ffffffff,188,28
84260adffffffff,144,33
84260a5ffffffff,298,0
8428a3bffffffff,23,0
8428a31ffffffff,61,0
8428a35ffffffff,36,0
842884bffffffff,147,0
8426e53ffffffff,321,2
8426529ffffffff,179,0
842991dffffffff,583,0
8429911ffffffff,207,0
8429913ffffffff,148,0
84299c5ffffffff,120,0
84268c1ffffffff,432,0
8426ab1ffffffff,199,0
8426ab3ffffffff,137,0
8426abbffffffff,137,0
8444c23ffffffff,272,0
8427527ffffffff,1528,20
8444185ffffffff,110,0
8429a11ffffffff,1462,26
8429127ffffffff,893,0
842a889ffffffff,135,0
842a881ffffffff,49,0
8429905ffffffff,129,0
842990dffffffff,69,0
8429909ffffffff,188,0
8429955ffffffff,428,0
8426a97ffffffff,98,0
8426a95ffffffff,155,0
8448cddffffffff,53,0
8448eb7ffffffff,165,0
84441adffffffff,342,15
84266a3ffffffff,162,0
842aa4dffffffff,280,0
84264cdffffffff,183,0
84264cbffffffff,130,0
8444c9bffffffff,157,0
8444ddbffffffff,246,0
8444cb7ffffffff,89,0
842a9a7ffffffff,34,18
842a9a5ffffffff,216,0
84266d3ffffffff,382,0
8444eb7ffffffff,135,0
8444cddffffffff,92,0
8444cd1ffffffff,71,0
8444f07ffffffff,440,12
8444f39ffffffff,62,0
8444f3bffffffff,82,0
8426721ffffffff,50,0
8426723ffffffff,218,0
8444eb1ffffffff,139,0
8444eb5ffffffff,109,0
8444ebdffffffff,127,0
8444ea3ffffffff,124,0
8444eabffffffff,132,0
8444ea1ffffffff,100,109
8428005ffffffff,38,0
8428063ffffffff,176,0
8428061ffffffff,91,0
8428069ffffffff,99,0
8428317ffffffff,258,0
8444e89ffffffff,373,0
8426f41ffffffff,128,0
8426f63ffffffff,204,0
8444f4bffffffff,326,0
8444581ffffffff,72,0
844458bffffffff,50,0
844459dffffffff,127,0
8444599ffffffff,4,0
8444e9dffffffff,202,0
8426709ffffffff,191,0
842670dffffffff,171,0
842676bffffffff,191,0
842a9b1ffffffff,79,0
8428331ffffffff,77,0
8428339ffffffff,238,0
842833dffffffff,286,0
8428307ffffffff,776,3
8428305ffffffff,747,95
8428363ffffffff,614,12
842a9c7ffffffff,110,0
842830dffffffff,1566,318
842836bffffffff,1150,231
8428369ffffffff,379,0
842836dffffffff,432,0
8429a97ffffffff,274,0
842af27ffffffff,215,0
842ad49ffffffff,243,0
842ad4bffffffff,175,0
8444ac7ffffffff,130,0
8444ac3ffffffff,153,0
8444ad5ffffffff,133,0
8428b67ffffffff,70,0
8428b2dffffffff,35,0
8428b21ffffffff,30,0
8428b25ffffffff,10,0
8428b27ffffffff,49,0
8426e43ffffffff,13,0
8426e4bffffffff,140,0
84260b7ffffffff,252,15
84260b3ffffffff,306,5
8448c99ffffffff,256,12
8448c9dffffffff,59,0
8448c89ffffffff,106,1
8426093ffffffff,163,0
842654dffffffff,126,0
8426149ffffffff,14,0
8426335ffffffff,75,0
8426331ffffffff,41,0
8426339ffffffff,187,0
8426315ffffffff,82,0
842642dffffffff,327,0
8426429ffffffff,257,0
8426409ffffffff,142,0
842640bffffffff,172,0
8426457ffffffff,213,7
8426453ffffffff,96,0
842a925ffffffff,158,1
84266cdffffffff,320,0
84266c9ffffffff,117,0
84266c1ffffffff,174,0
84266cbffffffff,69,0
842a9a9ffffffff,192,0
842a9abffffffff,163,0
842a9bdffffffff,119,0
8427763ffffffff,126,0
842776bffffffff,42,0
843cc33ffffffff,66,0
84be6ebffffffff,76,0
84be6c5ffffffff,90,12
8438667ffffffff,10,0
843862dffffffff,37,0
8438625ffffffff,110,0
843871bffffffff,34,0
8438711ffffffff,3,0
842a8cdffffffff,270,0
842a8c5ffffffff,137,0
842e44bffffffff,71,0
842e449ffffffff,165,0
842e627ffffffff,25,0
842e71bffffffff,123,0
842e719ffffffff,100,0
8430c93ffffffff,35,0
842e6bbffffffff,36,0
842e757ffffffff,136,0
842e70bffffffff,81,5
842e755ffffffff,18,0
842e709ffffffff,21,32
842c827ffffffff,61,0
842c9cdffffffff,50,0
842c913ffffffff,236,0
842c9e9ffffffff,234,0
84438d7ffffffff,309,0
844388bffffffff,21,0
84438d5ffffffff,71,0
8443889ffffffff,57,0
84438c7ffffffff,80,0
84438c5ffffffff,104,0
844385bffffffff,79,0
8443853ffffffff,139,0
8443819ffffffff,114,0
844381bffffffff,123,0
8443ab9ffffffff,135,0
8443abbffffffff,108,0
8443ab3ffffffff,103,0
8442365ffffffff,90,0
841f80bffffffff,64,0
841f855ffffffff,67,0
841f85dffffffff,13,0
8439699ffffffff,68,0
84396d7ffffffff,21,0
843969dffffffff,31,0
843968bffffffff,43,0
8439681ffffffff,20,0
842674bffffffff,129,0
84275b7ffffffff,130,101
8426c13ffffffff,269,0
8426cc5ffffffff,122,0
8426ce9ffffffff,47,0
8426cebffffffff,133,0
8426ce1ffffffff,115,0
8426ce3ffffffff,217,0
842aa01ffffffff,250,0
846793bffffffff,6,0
8467915ffffffff,37,0
846791dffffffff,26,0
846790bffffffff,29,0
8467955ffffffff,23,0
8443ac5ffffffff,757,0
8443ac1ffffffff,297,0
8443ac9ffffffff,48,0
8443acdffffffff,1271,20
8443a1bffffffff,354,0
8443a19ffffffff,64,8
8443a53ffffffff,147,0
846018bffffffff,24,0
8443127ffffffff,353,0
84608b1ffffffff,226,0
84608b7ffffffff,161,0
8442da7ffffffff,90,0
84601c1ffffffff,30,0
84601c3ffffffff,24,0
8460263ffffffff,17,0
8460205ffffffff,35,0
846022bffffffff,52,0
8460223ffffffff,37,0
84601d5ffffffff,22,0
8460a25ffffffff,180,28
8460a27ffffffff,145,0
846084dffffffff,29,0
8460841ffffffff,13,0
8460aedffffffff,18,0
8460ae1ffffffff,38,0
8460ae7ffffffff,28,0
8460aa9ffffffff,32,0
8460aa1ffffffff,31,0
845375dffffffff,27,0
8453759ffffffff,60,0
845375bffffffff,72,0
845362dffffffff,42,3
8453629ffffffff,86,2
8460107ffffffff,15,0
846013dffffffff,40,0
8460135ffffffff,31,0
8460137ffffffff,36,0
8460addffffffff,9,0
843da45ffffffff,14,0
843da6bffffffff,37,0
843da0dffffffff,42,0
843da01ffffffff,50,0
84420d5ffffffff,7,0
84420c3ffffffff,25,0
84420c1ffffffff,37,0
84420cdffffffff,38,0
844201bffffffff,22,0
84532d7ffffffff,41,12
8453299ffffffff,32,0
842c1abffffffff,31,0
843e63dffffffff,146,0
842d967ffffffff,0,11
8453349ffffffff,0,41
842d92dffffffff,19,54
842d925ffffffff,21,39
8453359ffffffff,30,4
8453607ffffffff,57,0
8453639ffffffff,122,1
8453615ffffffff,162,12
845363bffffffff,89,3
84438e3ffffffff,252,0
84438ebffffffff,206,0
84438c1ffffffff,251,0
84438c9ffffffff,5,0
841b8ebffffffff,41,12
840ce15ffffffff,44,0
840ce39ffffffff,71,0
840ce07ffffffff,58,0
840ce2bffffffff,59,0
840ce49ffffffff,21,0
840c0a7ffffffff,32,0
840ce4dffffffff,45,0
840c19bffffffff,63,0
840c191ffffffff,74,0
840c195ffffffff,26,0
840c8c3ffffffff,30,12
840c8c7ffffffff,63,1
840c8ebffffffff,27,0
840ca27ffffffff,28,0
840cb1bffffffff,12,0
8428987ffffffff,74,9
84289b9ffffffff,69,0
8428983ffffffff,43,0
8428995ffffffff,55,0
842899dffffffff,24,0
8428991ffffffff,32,0
842899bffffffff,73,0
84265e7ffffffff,125,0
84265adffffffff,121,0
84265a5ffffffff,111,0
8426e9bffffffff,33,0
8426d6bffffffff,39,0
8426d47ffffffff,61,0
842b985ffffffff,52,0
842b9a9ffffffff,133,0
842b9a1ffffffff,214,3
842b9a7ffffffff,3,0
8426aa3ffffffff,147,0
8426ab5ffffffff,269,0
8426abdffffffff,103,0
8426ab9ffffffff,168,0
8426a1bffffffff,7,0
8426125ffffffff,86,0
8426a19ffffffff,78,0
8426a57ffffffff,51,0
8426a0bffffffff,22,0
840c737ffffffff,641,20
840c733ffffffff,612,67
8427a39ffffffff,111,0
8427a07ffffffff,54,0
8427a3dffffffff,30,0
8427a2bffffffff,115,0
8427a21ffffffff,77,0
8444f61ffffffff,640,66
8444f6dffffffff,1512,138
84271cbffffffff,93,0
84271c9ffffffff,168,0
84271c1ffffffff,72,0
84271cdffffffff,89,0
84271c5ffffffff,11,0
8427113ffffffff,4,0
8412c99ffffffff,49,0
8427b25ffffffff,36,0
8427b21ffffffff,35,0
8427b23ffffffff,52,0
8427b2bffffffff,62,0
8427b3dffffffff,17,0
8426f11ffffffff,87,0
8426f1dffffffff,117,0
842641bffffffff,258,0
84265c5ffffffff,67,0
84265e3ffffffff,125,0
8412eb7ffffffff,10,0
8412eb1ffffffff,35,0
8412eb3ffffffff,61,0
8427b6dffffffff,76,0
8427b69ffffffff,51,0
8412ebdffffffff,145,0
8412ea3ffffffff,81,0
8412ea7ffffffff,554,0
842756bffffffff,33,0
8427547ffffffff,110,0
8427543ffffffff,76,0
8427555ffffffff,59,0
8427551ffffffff,228,0
8427035ffffffff,42,0
8427027ffffffff,84,0
842711bffffffff,163,0
842771bffffffff,89,0
8427719ffffffff,89,0
842771dffffffff,112,0
842770bffffffff,17,0
84270abffffffff,3,0
84270bdffffffff,40,0
84270b1ffffffff,67,0
84270bbffffffff,107,0
842756dffffffff,36,0
8412591ffffffff,44,0
8412595ffffffff,107,0
8412583ffffffff,25,0
8412587ffffffff,28,0
8412ec5ffffffff,179,0
8412ec1ffffffff,59,0
8412ec3ffffffff,2,0
8412ecbffffffff,132,0
84276c7ffffffff,48,0
84276ebffffffff,88,0
84276e9ffffffff,109,2
84276edffffffff,37,0
8427569ffffffff,261,0
84274ddffffffff,275,0
84274d9ffffffff,145,0
84276b3ffffffff,111,0
842ab6dffffffff,107,0
842b9bdffffffff,1080,26
842b9a3ffffffff,101,4
841b957ffffffff,0,10
841b951ffffffff,0,12
841b953ffffffff,0,27
841b82dffffffff,12,19
8412dc9ffffffff,45,0
8412dcbffffffff,121,0
8412c35ffffffff,7,0
8412c37ffffffff,44,0
8412c33ffffffff,120,0
8412c3bffffffff,10,0
8412d15ffffffff,48,0
8412d39ffffffff,76,0
8412d3dffffffff,100,0
8412d23ffffffff,96,0
8412d27ffffffff,99,0
8427681ffffffff,81,0
842768dffffffff,59,0
84276e3ffffffff,48,0
84276e1ffffffff,1,0
842b9a5ffffffff,173,0
84276d3ffffffff,213,0
8427023ffffffff,184,110
8427125ffffffff,84,0
8427a19ffffffff,72,0
8427a1dffffffff,65,0
8427a03ffffffff,186,38
8427441ffffffff,5,0
8427449ffffffff,32,0
842744bffffffff,8,0
8427635ffffffff,57,0
8427637ffffffff,12,0
8427631ffffffff,60,0
8427633ffffffff,44,4
842763bffffffff,26,19
8428dedffffffff,896,179
8428d3bffffffff,328,21
842b955ffffffff,113,0
842b943ffffffff,31,0
842b947ffffffff,53,0
842b96bffffffff,13,0
8412599ffffffff,9,0
841259bffffffff,27,0
84124a7ffffffff,41,0
84124a3ffffffff,30,0
84124b5ffffffff,14,0
84be017ffffffff,44,0
84be015ffffffff,38,0
84be003ffffffff,33,0
84be007ffffffff,47,0
842b93dffffffff,20,0
842b939ffffffff,34,0
842b915ffffffff,89,0
84272a3ffffffff,39,0
84272a7ffffffff,41,0
842701bffffffff,41,0
842b965ffffffff,6,0
840ecb3ffffffff,47,0
8427659ffffffff,15,0
840ecb7ffffffff,78,0
842765dffffffff,2,0
842764bffffffff,57,0
840ecb5ffffffff,14,0
8427649ffffffff,23,0
842bb1bffffffff,15,0
842bb11ffffffff,50,0
842bb15ffffffff,35,0
842bb03ffffffff,38,0
842b9d7ffffffff,69,0
842b9d3ffffffff,76,0
842b9d1ffffffff,47,0
842b9dbffffffff,155,0
842b8e5ffffffff,55,0
841e523ffffffff,0,22
841e521ffffffff,10,31
841e529ffffffff,1,0
841e52dffffffff,22,0
841e567ffffffff,35,27
842b83bffffffff,418,2
842b831ffffffff,119,0
842b833ffffffff,131,0
840c1a7ffffffff,82,0
840c1a5ffffffff,78,64
840ca9bffffffff,72,0
840ca91ffffffff,77,0
840ca95ffffffff,57,0
84274a1ffffffff,186,0
84274a7ffffffff,496,0
842759bffffffff,853,66
8427629ffffffff,37,0
842762dffffffff,47,0
8427753ffffffff,37,0
8427b3bffffffff,23,0
8427b17ffffffff,73,0
8427b13ffffffff,34,0
8427845ffffffff,33,0
842a161ffffffff,231,0
842a163ffffffff,281,0
8428d53ffffffff,120,0
8428c2dffffffff,24,0
8428d5bffffffff,358,0
8428c65ffffffff,62,0
8428f33ffffffff,358,0
8428c6dffffffff,11,0
8428f3bffffffff,114,0
84445d7ffffffff,20,0
84445d5ffffffff,42,0
84445d1ffffffff,44,0
84445d9ffffffff,110,0
84445dbffffffff,83,0
84444e5ffffffff,30,0
842700dffffffff,37,0
8427063ffffffff,43,0
8427067ffffffff,41,0
840cab9ffffffff,32,0
842b8c1ffffffff,114,0
842b8cbffffffff,269,5
842bab5ffffffff,22,0
842bab1ffffffff,35,0
842babbffffffff,46,0
842b9b5ffffffff,662,0
842b9d9ffffffff,51,0
842b9ddffffffff,94,0
842b9d5ffffffff,81,0
842b1c5ffffffff,36,0
842b1ebffffffff,70,0
842b1e1ffffffff,71,0
842b1e5ffffffff,52,0
8448cb3ffffffff,63,0
8448cb7ffffffff,85,0
84269a3ffffffff,134,0
84269bdffffffff,214,0
842b899ffffffff,178,0
842bad5ffffffff,89,0
842bad1ffffffff,64,0
842bad9ffffffff,64,0
842b1edffffffff,25,0
8466ac5ffffffff,65,0
8466a13ffffffff,94,0
8466a1bffffffff,39,0
8466125ffffffff,31,0
842ab45ffffffff,57,0
842ab4dffffffff,73,0
